instance_id,repo,upstream_repo,base_commit,language,generation_method,generation_method_raw,method_family,trajectory_count,fail_to_pass_count,pass_to_pass_count,patch_bytes,image_name
Suor__funcy.207a7810.lm_rewrite__4yeztce1,swesmith/Suor__funcy.207a7810,Suor/funcy,28ad3727b89200831ab3a6f5499b88e5db02dea1,python,lm_rewrite,lm_rewrite,llm,1,1,202,978,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__638b50bo,swesmith/Suor__funcy.207a7810,Suor/funcy,beecfbea8d5bb8c48e55957d0fb8d300f90f0b89,python,lm_rewrite,lm_rewrite,llm,1,1,202,813,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__6lor0d06,swesmith/Suor__funcy.207a7810,Suor/funcy,c6f135dd26b4da3deb8b2cc085741a3460b4b66b,python,lm_rewrite,lm_rewrite,llm,1,2,201,1131,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__8ua2rbq5,swesmith/Suor__funcy.207a7810,Suor/funcy,a76e05b20c29c8eadaebdc9b84999c74757c87c3,python,lm_rewrite,lm_rewrite,llm,1,3,200,1619,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__cbxcjp4r,swesmith/Suor__funcy.207a7810,Suor/funcy,9b4401b1df8d2cdc652d1faef3c8d192a881d2d4,python,lm_rewrite,lm_rewrite,llm,1,2,201,1304,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__cgxzrbzd,swesmith/Suor__funcy.207a7810,Suor/funcy,6040c3d2c8c5b5e82bf6a177a46b736dabaf7ec7,python,lm_rewrite,lm_rewrite,llm,1,1,202,943,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__cndkkfl6,swesmith/Suor__funcy.207a7810,Suor/funcy,ebbce50be3093217325ac6215e06b6dbd53be7ba,python,lm_rewrite,lm_rewrite,llm,1,2,201,2212,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__dyvutlua,swesmith/Suor__funcy.207a7810,Suor/funcy,258f7adbf6a12804ab001a31f42a3d311f7450d0,python,lm_rewrite,lm_rewrite,llm,1,8,195,2172,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__e98gebud,swesmith/Suor__funcy.207a7810,Suor/funcy,904fd4e1bf2af83f85823b5574fd0ef74887a41f,python,lm_rewrite,lm_rewrite,llm,1,2,201,1026,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__eliqc4t5,swesmith/Suor__funcy.207a7810,Suor/funcy,3daf2df9ec6e9a93516598b295cd74a4dcd175cd,python,lm_rewrite,lm_rewrite,llm,1,2,201,1163,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__gb2fe8gv,swesmith/Suor__funcy.207a7810,Suor/funcy,9f2736e019bfafac3a5d91543ffb8e98dfba5922,python,lm_rewrite,lm_rewrite,llm,1,1,202,1400,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__jtztgbzu,swesmith/Suor__funcy.207a7810,Suor/funcy,5895caafc985e6e5c8a9d8d26e4ae1ce08dd0955,python,lm_rewrite,lm_rewrite,llm,1,1,202,1891,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__k68y697t,swesmith/Suor__funcy.207a7810,Suor/funcy,ecb15b964e860ea9b8fa8103d0f71da90fb3d600,python,lm_rewrite,lm_rewrite,llm,1,1,202,805,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__pz8dwu5l,swesmith/Suor__funcy.207a7810,Suor/funcy,cf26b9b46f775589f5481dc3b25b309d9755d2ad,python,lm_rewrite,lm_rewrite,llm,1,1,202,736,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__q5ajdnyg,swesmith/Suor__funcy.207a7810,Suor/funcy,45797d46bd658dbcd4edfe1ea52dc471c2c800d5,python,lm_rewrite,lm_rewrite,llm,1,1,202,596,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__qrn2iqnb,swesmith/Suor__funcy.207a7810,Suor/funcy,31ae10f7ed58dfaf41cb1c5d6be4179f7ba20be1,python,lm_rewrite,lm_rewrite,llm,1,1,202,1274,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__s4m5gfwj,swesmith/Suor__funcy.207a7810,Suor/funcy,579d77b448fef9d8a2d73f895c49f571b75d68d9,python,lm_rewrite,lm_rewrite,llm,1,3,200,2704,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__taiailwg,swesmith/Suor__funcy.207a7810,Suor/funcy,ac4b09a8213c124323f42f7e06606f0c31f27715,python,lm_rewrite,lm_rewrite,llm,1,8,195,1709,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__w8q8t5nt,swesmith/Suor__funcy.207a7810,Suor/funcy,18df65f6b0aea12b289cec0b7bfb32568aa42efc,python,lm_rewrite,lm_rewrite,llm,1,1,202,2155,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__x0oxx2nx,swesmith/Suor__funcy.207a7810,Suor/funcy,183a36590d231483233b8675db34ae113738a4fe,python,lm_rewrite,lm_rewrite,llm,1,4,199,1459,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__xpj94mrn,swesmith/Suor__funcy.207a7810,Suor/funcy,59b5ea6eefaa6e2197969a1f4e5a120256946646,python,lm_rewrite,lm_rewrite,llm,1,1,202,972,swesmith.x86_64.suor__funcy.207a7810
Suor__funcy.207a7810.lm_rewrite__yexal35n,swesmith/Suor__funcy.207a7810,Suor/funcy,996a447eb1a424a1081fe7ba2731bc968ed5d3ce,python,lm_rewrite,lm_rewrite,llm,1,1,202,1149,swesmith.x86_64.suor__funcy.207a7810
adrienverge__yamllint.8513d9b9.func_pm_op_change_const__03nhfiyh,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,3dfaa2a5a0f0277dda0c7145bcac721fa20daee2,python,func_pm_op_change_const,func_pm_op_change_const,procedural,1,6,408,794,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_op_swap__bvcpzzfd,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,3b7f25ed38cee7601d41904a8504f6c522d23919,python,func_pm_op_swap,func_pm_op_swap,procedural,1,5,409,2120,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_op_swap__j2xp5ahq,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,417ef11c78008ac27fbce8039a9ee257ad907cc9,python,func_pm_op_swap,func_pm_op_swap,procedural,1,24,390,555,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_remove_assign__js5jhsvq,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,e943bcb8a9337458219ce5ad3197850196852129,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,282,132,1009,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_remove_assign__lohkbna9,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,33e96e7bf0033d70bc8642dc1ff96a5017f6eb34,python,func_pm_remove_assign,func_pm_remove_assign,procedural,2,28,386,956,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_remove_assign__nbuv0cfn,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,5c4e55554c9744d2101f7dd68263855e309a137d,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,10,404,759,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_remove_assign__nr8n567p,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,f113e12614bd54cb7ba8f871bddd4b6c8fd24b35,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,66,348,735,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_remove_assign__s7l52a04,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,6f119e665c26a9f29231b426cf93e56e4220c8f4,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,357,57,721,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_remove_assign__wyur3qty,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,f8a8d941f636a1ed787448de8b0aac1701171ba5,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,373,41,1228,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_remove_cond__999l1bh9,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,0b146877e4371d23f3048faa4c5352c9b3e11bdd,python,func_pm_remove_cond,func_pm_remove_cond,procedural,1,8,406,2683,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.func_pm_remove_cond__izekr6az,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,6390c1f25b8056a1b783f9dd5354d983a11faafb,python,func_pm_remove_cond,func_pm_remove_cond,procedural,1,3,411,950,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__2mv4m13g,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,7588dc33fe2999ae497bcbe3cb33ea13079b8f74,python,lm_rewrite,lm_rewrite,llm,1,16,398,739,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__35l4lm9e,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,3b3540f0bcbb740fd7301a2ea5dfd0fc16522cd4,python,lm_rewrite,lm_rewrite,llm,1,5,409,2117,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__4f5b5t4t,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,16490e9ca9d0e590f9512b951828b173437ba480,python,lm_rewrite,lm_rewrite,llm,1,3,411,1388,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__92gug0on,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,556305d2cb766a39e1b77978f3e5b2d3844e97df,python,lm_rewrite,lm_rewrite,llm,1,5,409,1403,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__agc7y7gv,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,c57135a145494aa4dddf0ffd668ef52c7ee00260,python,lm_rewrite,lm_rewrite,llm,1,356,58,1380,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__cr4fvoo5,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,67a36dd7b4c098eb9a01d68a8d84f4fb2b81c734,python,lm_rewrite,lm_rewrite,llm,1,2,412,1790,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__cvoq2u0k,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,480a1f728ecce76f02f4a3e0ecc74781c91d3e59,python,lm_rewrite,lm_rewrite,llm,1,21,393,949,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__djzdymhi,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,9f72558097b966b767480a890c9793a5898996c5,python,lm_rewrite,lm_rewrite,llm,1,2,412,3612,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__f2dxq9ko,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,8177eeba602f7529b016e20ffb3f0398cd9894e8,python,lm_rewrite,lm_rewrite,llm,1,2,412,1030,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__g2o155lw,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,725ed79652848ecada9abcb4cd0f619463a67a32,python,lm_rewrite,lm_rewrite,llm,1,9,405,1055,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__hhduo7lm,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,93b690754770a4600a9f1eee8f4f94ea3945aa2c,python,lm_rewrite,lm_rewrite,llm,1,2,412,477,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__k678ckoq,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,fd536c25b4a2fd1a3a6849444bf7d1f07ef90141,python,lm_rewrite,lm_rewrite,llm,1,360,54,1110,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__pscvubln,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,94e3180d9f083c6885722b73f3c5ca296a9cd345,python,lm_rewrite,lm_rewrite,llm,1,7,407,788,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__rkpalnk3,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,9dbdea73673fc02c20853de3764efe6c164b0f73,python,lm_rewrite,lm_rewrite,llm,1,4,410,1920,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.lm_rewrite__rwgc4bd0,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,0dd3a65c4f33699fe09f746551d48af9d853ae75,python,lm_rewrite,lm_rewrite,llm,1,2,412,2538,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_525,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,40912821e1890221a9258e4507b96e0d8129b6c8,python,pr_mirror,pr_525,mirror,1,3,411,2642,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_537,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,ef0f3df133157e480a26a94b16c0c6e0359d4712,python,pr_mirror,pr_537,mirror,1,3,411,3990,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_558,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,e524b0e7c66f01bfa75131092daf4bccbbb65f12,python,pr_mirror,pr_558,mirror,1,5,409,1009,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_572,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,c2960edfcec830e8106fd1ff4968af874458aeca,python,pr_mirror,pr_572,mirror,3,2,412,2085,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_582,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,c0e5cdc3f3f7c47e3dd58d8f9877997a4b749466,python,pr_mirror,pr_582,mirror,3,1,413,1529,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_598,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,a6cb81ce2fe5f1b32ac6f3562ba4126e12a3f9f7,python,pr_mirror,pr_598,mirror,1,414,0,1822,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_604,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,b331043c2c70c5a9665034001fdb2891948183ce,python,pr_mirror,pr_604,mirror,1,20,394,2607,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_614,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,f9e97bdd0e85ca451e4efa3fb959c728055e7255,python,pr_mirror,pr_614,mirror,2,1,413,2274,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_615,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,608bffc9657e4a981aacd3cafa0982052b40e812,python,pr_mirror,pr_615,mirror,1,1,413,2827,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_618,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,aa0040701103ba4dad6f323d4d0f2cf5e289a518,python,pr_mirror,pr_618,mirror,3,12,402,4997,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_627,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,8edfe0b69779fbb27e1f372da8ffd6a49fd8db63,python,pr_mirror,pr_627,mirror,1,2,412,1421,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_650,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,06716802324fd96ac4b4c587cd1d91cf30b506b3,python,pr_mirror,pr_650,mirror,1,3,411,3404,swesmith.x86_64.adrienverge__yamllint.8513d9b9
adrienverge__yamllint.8513d9b9.pr_658,swesmith/adrienverge__yamllint.8513d9b9,adrienverge/yamllint,4ef34bc7322d429d8480cb524fdde62666e0d484,python,pr_mirror,pr_658,mirror,1,2,412,1374,swesmith.x86_64.adrienverge__yamllint.8513d9b9
agronholm__exceptiongroup.0b4f4937.combine_file__f9ib0lv6,swesmith/agronholm__exceptiongroup.0b4f4937,agronholm/exceptiongroup,baec52abf6d3f482a66d4ad9368e5284a9074888,python,combine_file,combine_file,combine,1,17,72,5413,swesmith.x86_64.agronholm__exceptiongroup.0b4f4937
agronholm__exceptiongroup.0b4f4937.func_pm_ctrl_shuffle__0yxoeehj,swesmith/agronholm__exceptiongroup.0b4f4937,agronholm/exceptiongroup,df8fa7fcd51f1c53a6255677be6fc5ffc5485e60,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,31,58,914,swesmith.x86_64.agronholm__exceptiongroup.0b4f4937
agronholm__exceptiongroup.0b4f4937.func_pm_ctrl_shuffle__6kh0fa3o,swesmith/agronholm__exceptiongroup.0b4f4937,agronholm/exceptiongroup,9f6d1af1e54da54faf338b5a78744533120f625b,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,10,79,739,swesmith.x86_64.agronholm__exceptiongroup.0b4f4937
agronholm__exceptiongroup.0b4f4937.lm_rewrite__0mv3i7ga,swesmith/agronholm__exceptiongroup.0b4f4937,agronholm/exceptiongroup,c5dc89c50010579cd8f66254b4678f3395cb1130,python,lm_rewrite,lm_rewrite,llm,1,1,88,2073,swesmith.x86_64.agronholm__exceptiongroup.0b4f4937
agronholm__exceptiongroup.0b4f4937.lm_rewrite__1mhqopyf,swesmith/agronholm__exceptiongroup.0b4f4937,agronholm/exceptiongroup,7874b11257abdc88d98bd3ab8a63c0d3ef29c54e,python,lm_rewrite,lm_rewrite,llm,1,2,87,3878,swesmith.x86_64.agronholm__exceptiongroup.0b4f4937
agronholm__exceptiongroup.0b4f4937.lm_rewrite__dby4dsgg,swesmith/agronholm__exceptiongroup.0b4f4937,agronholm/exceptiongroup,ea4a2d0d3a77f62f88544bab682fc6a3faf16ce4,python,lm_rewrite,lm_rewrite,llm,1,6,83,2765,swesmith.x86_64.agronholm__exceptiongroup.0b4f4937
agronholm__exceptiongroup.0b4f4937.lm_rewrite__oqs13swc,swesmith/agronholm__exceptiongroup.0b4f4937,agronholm/exceptiongroup,42eeb50aaf5124f7af27d10ce80af76879f855ad,python,lm_rewrite,lm_rewrite,llm,1,1,88,2266,swesmith.x86_64.agronholm__exceptiongroup.0b4f4937
agronholm__exceptiongroup.0b4f4937.lm_rewrite__xcemkw8b,swesmith/agronholm__exceptiongroup.0b4f4937,agronholm/exceptiongroup,2a7f2483fafc65c48f4e9b90ba992232789cb99e,python,lm_rewrite,lm_rewrite,llm,1,25,64,2811,swesmith.x86_64.agronholm__exceptiongroup.0b4f4937
agronholm__exceptiongroup.0b4f4937.pr_95,swesmith/agronholm__exceptiongroup.0b4f4937,agronholm/exceptiongroup,6d86b9a6ac7bd7687950282a52035abede5df6fb,python,pr_mirror,pr_95,mirror,3,89,0,540,swesmith.x86_64.agronholm__exceptiongroup.0b4f4937
agronholm__typeguard.b6a7e438.func_pm_class_rm_funcs__kzrekxiq,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,ad353cedac9e5f4539256eb30ba4f02d12ee15b0,python,func_pm_class_rm_funcs,func_pm_class_rm_funcs,procedural,1,2,408,1191,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_invert_if__3yh1mor5,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,85a74220ddb489fb6bc3c7d3952f4eb557a06621,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,8,448,782,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_invert_if__c61x1ncg,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,23d70c093102d72676cec08ff3647fa5bcd7ee69,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,4,406,744,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_invert_if__k6xip2i8,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,ae1af1b5fda6672aae8a3a0deec3bd2270357fa0,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,128,236,2107,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_invert_if__qc51myvl,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,072e0b051687dc98c899defb56838f598e052ec2,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,1,455,1193,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_invert_if__uqilzh0g,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,a5d2d6cf8ce6beb220d40f491b65954993d23577,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,50,360,400,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_invert_if__vfwdslni,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,860300e0b3a236b245f291bdf0a56396a5c1d92b,python,func_pm_ctrl_invert_if,func_pm_ctrl_invert_if,procedural,1,2,454,663,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_shuffle__2h0zx6a3,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,2215b8604cd525711c82be71c74b98fc7120af70,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,123,241,1294,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_shuffle__8z7wnut4,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,2cba1ec52400976d67743839ae97f81a890dce3d,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,2,454,943,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_shuffle__dbtljn89,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,84eb116675659b5e4dee33347aaad2c521037370,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,8,448,961,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_shuffle__rw2zp0ga,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,d4ccefb80ea9a5235380fed23bfad87fd2a21144,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,3,453,835,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_ctrl_shuffle__ym43gwf0,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,6eff7a0fd87266165483d71e288305f1012deb8a,python,func_pm_ctrl_shuffle,func_pm_ctrl_shuffle,procedural,1,108,256,854,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_remove_assign__6nnd6yxs,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,7fbe6c74fb68d80f3fe5b8e77113e57b696d29ca,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,55,355,1587,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_remove_assign__ahnynw9j,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,7c3760a0cabfb5489b34e7de0aaa88b890e2a322,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,54,356,738,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_remove_assign__hvp8hznp,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,1d598a77ab8f38f74e4f79fbeccd2960c43a8e22,python,func_pm_remove_assign,func_pm_remove_assign,procedural,1,20,436,675,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.func_pm_remove_loop__uosegp28,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,d08130ddf7018892b7f0f8c3d34c9d9348a53316,python,func_pm_remove_loop,func_pm_remove_loop,procedural,1,1,455,860,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.lm_rewrite__1v9vxrsf,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,0dc49dcc755d1cd0744c06c92dd49e69b64424a8,python,lm_rewrite,lm_rewrite,llm,1,2,454,1202,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.lm_rewrite__2ibnkhja,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,13144f8711255d192e511f4608713152096cddb2,python,lm_rewrite,lm_rewrite,llm,1,2,454,1717,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.lm_rewrite__49nqqhsl,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,40ff0eeb6778df2541c70b89061a7acbe5f3db82,python,lm_rewrite,lm_rewrite,llm,1,2,454,4984,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.lm_rewrite__4ulsgec6,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,1bdc7f688c10044b55223189c80201a7943fc734,python,lm_rewrite,lm_rewrite,llm,1,4,406,2987,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.lm_rewrite__4zrtc4ic,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,9437575b1f859093b23ae43fbad75dfcc1234b01,python,lm_rewrite,lm_rewrite,llm,1,2,454,2062,swesmith.x86_64.agronholm__typeguard.b6a7e438
agronholm__typeguard.b6a7e438.lm_rewrite__6hb5khg9,swesmith/agronholm__typeguard.b6a7e438,agronholm/typeguard,d8696c4c9feb0b862a4553c0db7d9cea9c35f824,python,lm_rewrite,lm_rewrite,llm,1,1,455,1746,swesmith.x86_64.agronholm__typeguard.b6a7e438
